dataset	line	lemma_id	source_nodes	candidate_nodes	source	candidate
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_6	3	2	v2 | v2	v2
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_7	5	5	(-0x1) * (v2) | v2	(-0x1) * (v2 & (-0x1) * v2)
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_8	11	5	(-0x1) * (v2 & (-0x1) * v2) + (-0x1) * (v2 & (-0x1) * v2)	(-0x2) * (v2 & (-0x1) * v2)
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_9	18	6	(v1 ^ ~ (v2 * v2)) + ((v1 | v2 * v2) + (v1 | v2 * v2))	v1 + (-0x1) + v2 * v2
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_10	8	5	(v1 + (-0x1) + v2 * v2) + 0x1	v1 + v2 * v2
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_11	5	3	v2 * v2 + 0x0	v2 * v2
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_12	33	7	((-0x2) * (v2 & (-0x1) * v2) & v1) * ((-0x2) * (v2 & (-0x1) * v2) | v1) + ((-0x2) * (v2 & (-0x1) * v2) & ~ v1) * (~ ((-0x2) * (v2 & (-0x1) * v2)) & v1)	(-0x2) * (v1 * (v2 & (-0x1) * v2))
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_13	3	1	0x0 * 0x0	0x0
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_14	5	3	(v2) * (v2)	v2 * v2
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_0	28	26	~ ((-0x1) + (-0x1) * v3 + (v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3))))	v3 + (-0x1) * (v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)))
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_1	6	2	~ ((-0x1) * (v3) + (-0x1))	v3
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_2	2	1	(-0x1) * 0x1	(-0x1)
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_3	4	1	~ v2 | v2	(-0x1)
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_4	4	1	~ v3 | v3	(-0x1)
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_5	13	12	(-0x1) * v2 + (-0x1) | (-0x1) * ((v2) + (v3)) + (-0x1)	(-0x1) + (-0x1) * v2 + (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_6	7	6	v2 + ((v2) + (v3))	(v3) + 0x2 * (v2)
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_7	5	2	(-0x1) + (-0x1) * ~ v2	v2
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_8	5	2	(-0x1) + (-0x1) * ~ v3	v3
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_9	29	27	((-0x1) * (v2 * v3 + v3 * v3 + v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)) + (-0x1) & (v3)) + ((-0x1) * (v3) + (-0x1))	(-0x1) + (-0x1) * v3 + (v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)))
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_10	7	5	(v2 | v3) + (v2 & v3)	(v2) + (v3)
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_11	67	61	((v2) + (v3) | (-0x1) + (-0x1) * v3 + (v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)))) + ((v2) + (v3) | (-0x1) + (-0x1) * v3 + (v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3))))	(-0x2) + 0x2 * (v3 & v2 + v3) + 0x2 * (v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3))) + (-0x2) * v3 + (-0x2) * (v3 & v2 + v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)))
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_12	94	26	((v2) + (v3) ^ v3 + (-0x1) * (v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)))) + ((-0x2) + 0x2 * (v3 & v2 + v3) + 0x2 * (v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3))) + (-0x2) * v3 + (-0x2) * (v3 & v2 + v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3))))	v2 + (-0x2) + (v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)))
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_13	28	26	(v2 + (-0x2) + (v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)))) + 0x1	v2 + (-0x1) + (v3 & (-0x1) + (-0x1) * (v2 * v3) + (-0x1) * (v3 * v3) + (-0x1) * (v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)))
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_14	20	11	(0x1 + (v3) + 0x2 * (v2)) + ((-0x1) + (-0x1) * v2 + (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3))	v2 + v3 + (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_15	8	7	((v3) + 0x2 * (v2)) + 0x1	0x1 + (v3) + 0x2 * (v2)
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_16	57	17	(v2 + v3 + (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3) & v3) * (v2 + v3 + (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3) | v3) + (v2 + v3 + (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3) & ~ v3) * (~ (v2 + v3 + (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)) & v3)	v2 * v3 + v3 * v3 + v3 * (v2 & (-0x1) + (-0x1) * v2 + (-0x1) * v3)
qsynth_ea.csv	369	structured_lemma_qsynth_ea_csv_369_17	12	5	(v3 | v2) * 0x2 + (-0x1) * (v3 ^ v2)	(v2) + (v3)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_0	2	1	~ 0x0	(-0x1)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_1	2	1	(-0x1) * 0x0	0x0
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_2	2	1	(-0x1) * 0x1	(-0x1)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_3	2	1	(-0x1) * 0x2	(-0x2)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_4	2	1	(-0x1) * (-0x2)	0x2
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_5	12	11	(-0x1) * (v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4))	(-0x3) * v4 + (-0x1) * v3 + (0x2 * v4 & v3 + v4)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_6	27	1	0x0 & v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4) + (v3 & (-0x1) + (-0x3) * v4 + (-0x1) * v3 + (0x2 * v4 & v3 + v4))	0x0
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_7	3	2	v4 | v4	v4
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_8	4	1	v4 | ~ v4	(-0x1)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_9	27	25	0x0 | v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4) + (v3 & (-0x1) + (-0x3) * v4 + (-0x1) * v3 + (0x2 * v4 & v3 + v4))	v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4) + (v3 & (-0x1) + (-0x3) * v4 + (-0x1) * v3 + (0x2 * v4 & v3 + v4))
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_10	3	1	v4 ^ v4	0x0
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_11	4	1	v4 + (-0x1) * v4	0x0
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_12	3	1	0x0 + 0x2	0x2
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_13	3	1	0x2 + (-0x2)	0x0
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_14	3	1	(-0x1) + 0x1	0x0
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_15	5	3	0x2 * (v4) + 0x0	0x2 * (v4)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_16	14	11	((v3) + (v4) & ~ (0x2 * (v4))) + 0x2 * (v4)	v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_17	7	5	(v3 | v4) + (v3 & v4)	(v3) + (v4)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_18	13	12	(v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4)) + v3	0x2 * v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_19	27	25	(v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4) + (v3 & (-0x1) + (-0x3) * v4 + (-0x1) * v3 + (0x2 * v4 & v3 + v4))) + 0x0	v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4) + (v3 & (-0x1) + (-0x3) * v4 + (-0x1) * v3 + (0x2 * v4 & v3 + v4))
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_20	31	25	(0x1 + 0x2 * v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4)) + ((-0x1) + (-0x3) * v4 + (-0x1) * v3 + (0x2 * v4 & v3 + v4) | (-0x1) * v3 + (-0x1))	v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4) + (v3 & (-0x1) + (-0x3) * v4 + (-0x1) * v3 + (0x2 * v4 & v3 + v4))
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_21	14	13	(0x2 * v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4)) + 0x1	0x1 + 0x2 * v3 + 0x3 * v4 + (-0x1) * (0x2 * v4 & v3 + v4)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_22	13	12	((-0x3) * v4 + (-0x1) * v3 + (0x2 * v4 & v3 + v4)) + (-0x1)	(-0x1) + (-0x3) * v4 + (-0x1) * v3 + (0x2 * v4 & v3 + v4)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_23	3	1	(-0x1) * 0x2	(-0x2)
qsynth_ea.csv	392	structured_lemma_qsynth_ea_csv_392_24	4	3	(v4) * 0x2	0x2 * (v4)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_0	2	1	(-0x1) * 0x0	0x0
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_1	2	1	(-0x1) * 0x1	(-0x1)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_2	7	6	(-0x1) * ~ ((v0) + (v2))	0x1 + (v0) + (v2)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_3	4	3	(-0x1) * (0x2 * (v0))	(-0x2) * (v0)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_4	3	2	v0 | v0	v0
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_5	3	1	v0 ^ v0	0x0
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_6	12	10	v0 + (v2 + 0x3 * v0 + (v2 & (-0x1) + (-0x2) * v0))	v2 + 0x4 * v0 + (v2 & (-0x1) + (-0x2) * v0)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_7	5	3	0x2 * (v0) + 0x0	0x2 * (v0)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_8	5	5	(-0x2) * (v0) + (-0x1)	(-0x1) + (-0x2) * (v0)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_9	13	10	(v2 + 0x1 + 0x3 * v0 + (v2 & (-0x1) + (-0x2) * v0)) + (-0x1)	v2 + 0x3 * v0 + (v2 & (-0x1) + (-0x2) * v0)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_10	30	25	(v2 + 0x1 + 0x4 * v0 + (v2 & (-0x1) + (-0x2) * v0)) + ((-0x1) * v0 + (-0x1) | (-0x1) * (v2 + 0x3 * v0 + (v2 & (-0x1) + (-0x2) * v0)) + (-0x1))	v2 + 0x3 * v0 + (v0 & (-0x1) + (-0x3) * v0 + (-0x1) * v2 + (-0x1) * (v2 & (-0x1) + (-0x2) * v0)) + (v2 & (-0x1) + (-0x2) * v0)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_11	12	11	(v2 + 0x4 * v0 + (v2 & (-0x1) + (-0x2) * v0)) + 0x1	v2 + 0x1 + 0x4 * v0 + (v2 & (-0x1) + (-0x2) * v0)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_12	7	5	(v2 + (-0x1) * ~ v0) + (-0x1)	(v0) + (v2)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_13	16	11	(0x2 * v0 + (v2 & (-0x1) + (-0x2) * v0)) + (0x1 + (v0) + (v2))	v2 + 0x1 + 0x3 * v0 + (v2 & (-0x1) + (-0x2) * v0)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_14	18	9	((v2 + 0x2 * (v0)) + 0x1) + ((-0x1) * v2 + (-0x1) | (-0x1) + (-0x2) * (v0))	0x2 * v0 + (v2 & (-0x1) + (-0x2) * v0)
qsynth_ea.csv	423	structured_lemma_qsynth_ea_csv_423_15	4	3	(v0) * 0x2	0x2 * (v0)
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_0	4	4	~ ((-0x1) * (v1))	(-0x1) + (v1)
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_1	4	3	~ (v1 + (-0x1))	(-0x1) * (v1)
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_2	6	4	~ ((-0x1) + (v0 & v1))	(-0x1) * (v0 & v1)
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_3	2	1	(-0x1) * 0x1	(-0x1)
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_4	13	12	(-0x1) * ((-0x2) * (v0 & v1) + (-0x2) * (v0 & (-0x1) * (v0 & v1)))	0x2 * (v0 & v1) + 0x2 * (v0 & (-0x1) * (v0 & v1))
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_5	6	5	(-0x1) + (v1) & v1	v1 & v1 + (-0x1)
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_6	5	5	(v0 & v1) + (-0x1)	(-0x1) + (v0 & v1)
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_7	15	12	(~ v0 & (-0x1) * (v0 & v1)) + (~ v0 & (-0x1) * (v0 & v1))	(-0x2) * (v0 & v1) + (-0x2) * (v0 & (-0x1) * (v0 & v1))
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_8	13	3	((-0x1) * (v1) & ~ v1) + (-0x1) * (v1 & v1 + (-0x1))	(-0x2) * (v1)
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_9	8	3	(~ v1 | v0) + (-0x1) * ~ v1	v0 & v1
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_10	19	6	(v0 ^ (-0x1) * (v0 & v1)) + (0x2 * (v0 & v1) + 0x2 * (v0 & (-0x1) * (v0 & v1)))	(v0) + (v0 & v1)
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_11	17	16	(((v0 * v2 & ~ v0) + v0) + ((v0) + (v0 & v1))) + 0x1	0x1 + 0x2 * v0 + (-0x1) * (v0 & v0 * v2) + (v0 & v1) + v0 * v2
qsynth_ea.csv	481	structured_lemma_qsynth_ea_csv_481_12	17	3	(v0 & v2) * (v0 | v2) + (v0 & ~ v2) * (~ v0 & v2)	v0 * v2
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_0	4	3	~ (v2 + (-0x1))	(-0x1) * (v2)
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_1	14	13	~ ((-0x1) + (v0 & v2) + (v1 & v2) + (-0x1) * (v0 & v1 & v2))	(-0x1) * (v0 & v2) + (-0x1) * (v2 & v1) + (v0 & v2 & v1)
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_2	14	13	~ ((-0x1) * (v0 & v2) + (-0x1) * (v2 & v1) + (v0 & v2 & v1))	(-0x1) + (v0 & v2) + (v1 & v2) + (-0x1) * (v0 & v1 & v2)
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_3	2	1	(-0x1) * 0x1	(-0x1)
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_4	19	17	(-0x1) + (v0 & v2) + (v1 & v2) + (-0x1) * (v0 & v1 & v2) & (v1) + (v2)	v1 + v2 & (-0x1) + (-0x1) * (v0 & v1 & v2) + (v0 & v2) + (v1 & v2)
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_5	19	17	(-0x1) * (v0 & v2) + (-0x1) * (v2 & v1) + (v0 & v2 & v1) & (v1) + (v2)	v1 + v2 & (-0x1) * (v0 & v2) + (-0x1) * (v1 & v2) + (v0 & v1 & v2)
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_6	7	5	~ (v0 & (-0x1) * v2) + 0x1	(-0x1) * (v0 & (-0x1) * v2)
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_7	7	5	(v1 | v2) + (v1 & v2)	(v1) + (v2)
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_8	10	4	(~ v0 | (-0x1) * (v2)) + (-0x1) * ~ v0	v0 & (-0x1) * v2
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_9	88	86	((-0x1) * (v0 & (-0x1) * v2) | (-0x1) * (v1 * (v0 & v2)) + (-0x1) * (v1 * (v1 & v2)) + (-0x1) * (v2 * (v0 & v2)) + (-0x1) * (v2 * (v1 & v2)) + v1 * (v0 & v1 & v2) + v2 * (v0 & v1 & v2)) + (-0x1) * ((-0x1) * (v0 & (-0x1) * v2) & (-0x1) * (v1 * (v0 & v2)) + (-0x1) * (v1 * (v1 & v2)) + (-0x1) * (v2 * (v0 & v2)) + (-0x1) * (v2 * (v1 & v2)) + v1 * (v0 & v1 & v2) + v2 * (v0 & v1 & v2))	(-0x2) * ((-0x1) * (v0 & (-0x1) * v2) & (-0x1) * (v1 * (v0 & v2)) + (-0x1) * (v1 * (v1 & v2)) + (-0x1) * (v2 * (v0 & v2)) + (-0x1) * (v2 * (v1 & v2)) + v1 * (v0 & v1 & v2) + v2 * (v0 & v1 & v2)) + (-0x1) * (v0 & (-0x1) * v2) + (-0x1) * (v1 * (v0 & v2)) + (-0x1) * (v1 * (v1 & v2)) + (-0x1) * (v2 * (v0 & v2)) + (-0x1) * (v2 * (v1 & v2)) + v1 * (v0 & v1 & v2) + v2 * (v0 & v1 & v2)
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_10	14	13	((v0 & v2) + (v1 & v2) + (-0x1) * (v0 & v1 & v2)) + (-0x1)	(-0x1) + (v0 & v2) + (v1 & v2) + (-0x1) * (v0 & v1 & v2)
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_11	13	12	((~ v2 | (v0 & ~ v1) + v1) + v2) + 0x1	(v0 & v2) + (v1 & v2) + (-0x1) * (v0 & v1 & v2)
qsynth_ea.csv	486	structured_lemma_qsynth_ea_csv_486_12	76	37	(v1 + v2 & (-0x1) * (v0 & v2) + (-0x1) * (v1 & v2) + (v0 & v1 & v2)) * ((-0x1) * (v0 & v2) + (-0x1) * (v2 & v1) + (v0 & v2 & v1) | (v1) + (v2)) + ((-0x1) * (v0 & v2) + (-0x1) * (v2 & v1) + (v0 & v2 & v1) & ~ ((v1) + (v2))) * (v1 + v2 & (-0x1) + (-0x1) * (v0 & v1 & v2) + (v0 & v2) + (v1 & v2))	(-0x1) * (v1 * (v0 & v2)) + (-0x1) * (v1 * (v1 & v2)) + (-0x1) * (v2 * (v0 & v2)) + (-0x1) * (v2 * (v1 & v2)) + v1 * (v0 & v1 & v2) + v2 * (v0 & v1 & v2)
